113,0ff8f311772a51fcb269842d40b1b7478a5426a8,1,1,1,"2012-02-26 20:41:10","libvaladoc: gir-importer: Error reporting improvements
"
114,166a93dbeca04622ab0bcaf7cd077926baa049f3,1,1,1,"2012-02-26 20:17:34","doclet/devhelp: Add name="""" to <book>
"
115,c6f22949dc72af5edfd18bf4d350ae925fcc2d2c,1,1,1,"2012-02-15 21:35:45","valadoc: LinkHelper: turn get_package_link into a virtual method
"
116,7d8ae9dd2bf8e70f0d4421ecadbfbcaf36474f86,1,1,1,"2012-02-10 07:25:42","libvaladoc: mark @deprecated as deprecated
"
117,62c0c77a4a9f8186d37e9247323a3a59080777a4,1,1,1,"2012-02-10 05:48:15","libvaladoc: docparser: Fix invalid cast in lists
"
118,d4b3f1bf94bc38cf305aa89f10bf5ca09af0e3e0,1,1,1,"2012-02-07 16:20:12","gtkdoc-renderer: Fix broken escapes
"
119,93be5446d32b1f49fd993969ec457f80a31cab4a,1,1,1,"2012-02-06 21:43:53","gtkdoc-renderer: Avoid possible \n in signal/property-links
"
120,c3a15cce343f994c2d5d9fccca4d8e3b226422c5,1,1,1,"2012-01-31 23:51:57","gtk-importer: Allow ""struct [id]*] inside docbook type tags
"
121,5e56988bd8fbc352fccd0429a85a0dcdb8104994,1,1,1,"2012-01-30 02:56:14","gtkdoc-parser: Allow <title> in ordered and itemized lists
"
122,03fcfa5c77bad07ac29415a927db30be9cee47be,1,1,1,"2012-01-30 02:42:23","gtkdoc-parser: Fix possible infinite loop
"
123,3e4efd0d34df74f1c3f2360dcf79f8b4f028e739,1,1,1,"2012-01-30 00:39:34","gtkdoc-importer: Add support for orderedlist
"
124,0a8d1af2e53c3fbfe5dc5261d052dc03fd01fb79,1,1,1,"2012-01-29 22:14:12","gtkdoc-importer: Add support for refsect3
"
125,4d4cee8d2dd6edc2cae5d22fbb3d672e5bd38bf3,1,1,1,"2012-01-29 22:10:24","gtkdoc-importer: Add support for variablelist
"
126,5ab247e291e7cf872be19b8141b7fe85af866d48,1,1,1,"2012-01-29 20:32:00","gtkdoc-importer: Add support for sections
"
127,ab74858e5f4f17ac16983f7cb135edd13c72e288,1,1,1,"2012-01-29 18:49:40","libvaladoc: Accept block content in list-items
"
128,eeae29080b4a8b4a53d3968cb21870fd841b87c9,1,1,1,"2012-01-29 04:32:02","gtkdoc-importer: Allow mixed content in refsect2
"
129,13be912598131eeaf533fb7d4d60ac0ec1ea8b10,1,1,1,"2012-01-29 04:04:47","gtkdoc-parser: Add a helper for mixed content
"
130,9b803ed1532623edbeb8e3b82c5ed03a0d3091cc,1,1,1,"2012-01-29 02:49:13","gtkdoc-importer: Add support for abbrev
"
131,50fb6add9826b85691e3fc25be61dc531fcb0407,1,1,1,"2012-01-29 02:47:37","gtkdoc-importer: Add support for literallayout
"
132,0561123a987b538aa9658dae42bd416b28a7e297,1,1,1,"2012-01-29 02:46:55","gtkdoc-importer: Add support for informaltable
"
133,f5a3477fe1bd136a3f9f7e2048299ad24bd47ded,1,1,1,"2012-01-28 22:40:17","gtkdoc-importer: Add support for computeroutput
"
134,ebfea5fc31fb3f7e417fc43b532f9c37a785cc09,1,1,1,"2012-01-28 22:39:46","gtkdoc-importer: Add support for varname
"
135,96e1e491dde5f861da18a5da0acff5465f30a293,1,1,1,"2012-01-28 21:45:40","gtkdoc-importer: Fix to_string for xml-close
"
136,ade1458676e7170ccc296476edc734508a098e3f,1,1,1,"2012-01-28 21:16:57","gtkdoc-importer: Add support for figures
"
137,bf9eba31da7599606e23993949f0d3f9858bf200,1,1,1,"2012-01-28 20:41:30","libvaladoc: gtkdoc: Add support for important
"
138,7cdb4f8094138c7e59fe90ae98a7c003b712a6d3,1,1,1,"2012-01-28 19:59:21","gtkdoc-importer: Merge rule for example & informalexample
"
139,27b237422064ba6c910ae73fe4adeb79e04e5166,1,1,1,"2012-01-28 04:54:48","Add a metadata-format for gir files
"
140,8de9caa985fa3e79348c1c88b9313a4bce4d92e6,1,1,1,"2012-01-27 17:10:59","libvaladoc: Add support for SourceCode attributes
"
141,27725c56de43ad0ef67b32b1977e086d0704913c,1,1,1,"2012-01-27 04:25:23","Add support for vala 0.15.1
"
142,4f4829ba44ea261c80e6d7971be664c157b48e9b,1,1,1,"2012-01-27 03:20:30","Embedded: Search images relative to the file
"
143,117bd32510ed29f46d2fc5c69fa0d2aeed80abe2,1,1,1,"2012-01-27 03:05:32","doclets/devhelp: Add full wiki-support
"
144,1bd1c6fd062d26e776cabbaa2bab0ad009453af6,1,1,1,"2012-01-25 14:46:16","libvaladoc: Allow conditional spaces in headlines
"
145,c32b39c94f71e02e12611c412351410fee1a9ed4,1,1,1,"2012-01-23 16:47:04","libvaladoc: Fix broken nullchecks in parser.error & warning
"
146,737a1463232535f487850f80fe0fb49b4978f77e,1,1,1,"2012-01-23 16:26:52","libvaladoc: add helpers for valadoc.org
"
147,61df61ef805b550970475146be5de323acae5cfd,1,1,1,"2012-01-23 16:21:37","libvaladoc: drop varargs for signatures with implicit parameters
"
148,fbe228e72733557f4627979655fca5dd45a35cd0,1,1,1,"2012-01-23 00:30:12","Fix -D
"
149,83efcc0745f3364be1b21a46ec96895a734e3187,1,1,1,"2012-01-16 01:07:09","libvaladoc/html: Keep error-reporter for derived doclets
"
150,fcc844f91e153ef9270c7f913c32ab78d57841d0,1,1,1,"2012-01-16 01:05:37","libvaladoc: gtkdoc-parser: Fix possible segfault in footnotes
"
151,5a58dcd25cb62f22e94fb223e93cecdb902bc72d,1,1,1,"2012-01-16 01:03:17","libvaladoc: ModuleLoader cleanups
"
152,ff94c631c9826c114928c8549186d9747b0b6079,1,1,1,"2012-01-14 23:49:16","libvaladoc: ModuleLoader cleanups
"
153,208fc48688a926ffac9a7e47c7070976ad6a72de,1,1,1,"2012-01-09 01:15:30","libvaladoc: gir-reader: accept @<id>(::|:|->|.)(<gid>)
"
154,ea89ac5dd42a7d3564ca6955b93f8356e1b04fd3,1,1,1,"2012-01-07 17:15:16","libvaladoc/html: Add style for {{{source}}}
"
155,7140c07477a6e894c02fb5df2fb14d177cb3c40e,1,1,1,"2012-01-07 05:04:26","libvaladoc: gir-reader: Unescape %, @, (, ), &, #
"
156,e62c5a57c8f0dada55a8337ecfcb795d70b8ee9b,1,1,1,"2012-01-07 00:55:14","libvaladoc/html: Signals: Hide content listing
"
157,70f4fa9a293229d051b9f23ad54e8a3c40d5a686,1,1,1,"2012-01-06 22:58:18","libvaladoc: gir-reader: accept #[id].[id|func]
"
158,c7a994dd1f25426b6c307b4de8b347daed0d3f57,1,1,1,"2012-01-06 21:18:12","libvaladoc/html: Hide redundant links
"
159,098c1f94732322a266773af4c30dc424ead10e66,1,1,1,"2012-01-06 19:55:30","Fix segfault triggered by valac-errors
"
160,7d5abf3972158a3b24d2e075c20bde604de3e813,1,1,1,"2012-01-06 18:40:00","libvaladoc: reorder @param
"
161,921a85b1618ebc4a2f92c1c786b6b9b84f1ffb38,1,1,1,"2012-01-06 16:26:31","libvaladoc: @parameter: check for existence
"
162,8d29ae7db6db63f4d90103d7288fa58fb1f0e219,1,1,1,"2012-01-06 16:07:50","libvaladoc/api: Signals: Add missing ""signal"" keyword to signatuers
"
163,5f2db5a15b6dce33253c7d6ba766db4ac2292957,1,1,1,"2012-01-06 03:57:46","libvaladoc: gir-reader: accept #[id]->[id|func]
"
164,6b15ef4ca6180d42b5d1efba3a8b6117214ce088,1,1,1,"2012-01-06 02:36:19","libvaladoc: gir-reader: allow _ as prefix in function names
"
165,4727810cbffe0638ba47976c8ff13e5775482f57,1,1,1,"2012-01-06 02:26:30","libvala: gir-reader: fix spaces/newlines in img-alt-text
"
166,404d1a7d4ddee6505ff3dfbf859e835e58bec292,1,1,1,"2012-01-06 01:46:25","libvaladoc: gir-reader: Improve @-quirks-mode
"
167,e85e76dec1010dae4e01c859978ca2c3f02014b2,1,1,1,"2012-01-06 01:02:25","libvaladoc: gir-reader: accept &pi;, &gt;, &lt;, &solidus;
"
168,73bb067185c2f5dd2bf1c285c68f8a8680046a76,1,1,1,"2012-01-05 23:26:08","libvaladoc: gir-reader: accept @...
"
169,ca2ba9131b10c5927172505f89f79cc0088dca3f,1,1,1,"2012-01-05 22:28:30","libvaladoc: gir-reader: improve short descs
"
170,b06a307a2a201b643ba81bf2c9cc940fd04285e5,1,1,1,"2012-01-05 15:49:06","libvaldoc/html: Add missing - between ns and short desc
"
171,b4a6e4a98e5ca16889391a5db989b151f03ed208,1,1,1,"2012-01-05 03:31:39","Add initial reading-support for <doc>
"
172,b753b88a432fca3a8947a1ea0743e44f626e23a2,1,1,1,"2012-01-05 03:24:02","Add warning & note tags
"
173,3175c9de0718ab2fae86c4ffba4f2b25b747f183,1,1,1,"2011-12-19 02:01:02","driver: merge 0.13.* and 0.14.*
"
174,c05a5f75cdc3282ee7bdb785babf13c37e82ac11,1,1,1,"2011-12-18 18:52:53","libvaladoc: parser: Fix broken ?
"
175,726d32238c7ff6958664bb766cbb5d78c283024a,1,1,1,"2011-12-18 18:51:14","libvaladoc: gir-importer, c-resolver : various improvements
"
176,924f7d685eddace910e2b831ba4fc19aa0028437,1,1,1,"2011-12-18 18:48:01","drivers: merge 0.11.* and 0.12.*
"
177,8ec48f53db37a1fb7c4c06fb62cae13f0ffac40d,1,1,1,"2011-11-30 16:27:34","doclets: Fix text size in html & devhelp
"
178,dc6edfc736bb630b805d0c3f7afc6ca4768e605c,1,1,1,"2011-11-28 17:11:49","gir: basic reading support
"
179,6fe783ef0149576182b26e4d15ed1ba98643a32d,1,1,1,"2011-11-05 14:17:00","driver/0.13: vapidir-fix
"
180,0ddd26c325e6d7cf228aeaa860f712e997ad8e8b,1,1,1,"2011-11-03 03:32:32","Add doap file
"
181,05ce7aa0c12a8478ccb34579c8c3d8319af8b877,1,1,1,"2011-11-03 02:49:51","driver: 0.14: Add throws declaration to signatures
"
182,530e3757aa56bea4d0b4f47fafee7a5d635009be,1,1,1,"2011-11-03 02:37:46","drivers: Add 0.16.x
"
183,cd641db16dab2a72fa03f5f9163a088c0950babd,1,1,1,"2011-10-06 00:06:21","doclets/devhelp && htm: Fix output directory creation
"
184,069787a17d70841274d75458735e433288da53cb,1,1,1,"2011-10-05 23:43:16","drivers: Add 0.14.x driver
"
185,843c6cfc341d82f9a1282f52f3db6448bf360c0c,1,1,1,"2011-10-05 23:34:28","libvaladoc/html: BasicDoclet: <title> improvements
"
186,c93e1d8deccb1d508e50a890e96cb4dc929ee044,1,1,1,"2011-09-07 20:07:51","driver-0.13.x: Add basic gir support
"
187,0e90facc5014282a641fa99df3439bfa3fc8b3c9,1,1,1,"2011-09-01 17:29:22","Various cleanups
"
188,fcb4027846edb2d660ea94374aaf520df7189247,1,1,1,"2011-08-13 00:30:05","driver/0.10.x: Fix get_method_binding_type, static
"
189,91caac25756464a87e7185c305302353b8bb2faa,1,1,1,"2011-08-13 00:29:11","driver/0.10.x: Add support for attributes
"
190,df3e0b75c0ab7c6c7ba511e3fbefbae6e919d65b,1,1,1,"2011-08-13 00:12:47","driver/0.10.x: Fix type parameter creation for methods and implemented interfaces
"
191,935820dbb5b80a81e66f432ec5199516bc98e998,1,1,1,"2011-08-13 00:05:57","driver/0.11.0: Add support for attributes
"
192,d12bc09a4a1bc16e39f9ed899cd084c428145e9b,1,1,1,"2011-08-13 00:00:30","version/0.11.0: Fix get_method_binding_type, static
"
193,d6287cec92a808d1872cd376d6d8de59f27d5748,1,1,1,"2011-08-12 23:59:51","driver/0.11.0: Fix type parameter creation for methods and implemented interfaces
"
194,8b496a8c9cf28bc85c2ff66397b6c022764ba81f,1,1,1,"2011-08-12 23:47:04","driver/0.11.x: Fix type parameter creation for methods and implemented interfaces
"
195,f43ef1b9e9b26672926e7fb9dfd46536404c0ebc,1,1,1,"2011-08-12 23:28:01","version/0.11.x: Fix get_method_binding_type, static
"
196,8a96307a3e4851e914e5fd6cbe698534f81e664b,1,1,1,"2011-08-12 23:24:28","driver/0.12.x: Add support for attributes
"
197,dde68eec99063198254938b85ea2ee40fa6995a4,1,1,1,"2011-08-12 23:16:55","driver/0.12.x: Fix type parameter creation for methods and implemented interfaces
"
